OBJECTID,SourceOID,ABCDMisc,ADSPermissionState,ContainmentDateTime,ControlDateTime,CreatedBySystem,IncidentSize,DiscoveryAcres,DispatchCenterID,EstimatedCostToDate,FinalAcres,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsQuarantined,IsReimbursable,IsTrespass,IsUnifiedCommand,IsValid,LocalIncidentIdentifier,ModifiedBySystem,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,EstimatedFinalCost,OrganizationalAssessment,StrategicDecisionPublishDate,CreatedOnDateTime_dt,ModifiedOnDateTime_dt,IsCpxChild,CpxName,CpxID,SourceGlobalID,GlobalID,IncidentComplexityLevel,x,y
434931,33047238,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,1/14/2025 11:57:16 PM,,,,,,,,,OSCC,,,,,,LAC-019480,,WF,FI,34.07447,-117.72973,,,{05F8A5C1-2AC6-4F63-BEDC-C89DA162CE4B},,0,,,0,,,,1,019480,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-019480,No Decision,,,,1/15/2025 12:00:48 AM,1/15/2025 12:00:48 AM,0,,,{393000D7-B7C4-45C6-B705-A92384DD891F},94dd556f-bf48-4dec-b7b0-4925cfb62d24,,-117.72973,34.07447
434945,33047251,,DEFAULT,1/15/2025 1:45:00 AM,1/15/2025 9:15:00 PM,wildcade,0.25,0.1,AZSDC,,,,,,,,,,Human,,,SEN7,,1/15/2025 12:12:15 AM,,,,,,,PA,1532,SWCC,,,,,,MM 317,,WF,FI,34.000411,-110.277672,,,{F3247039-19E7-446E-8F09-36D3780A085F},,0,1,,0,,,,1,000012,wildcade,,,,Navajo,AZSDC,04017,BIA,AZFTA,,BIA,Federal,,,,,,,SW05,BIA,AZFTA,US-AZ,,,,,,2025-AZFTA-000012,No Decision,,,,1/15/2025 1:12:32 AM,1/17/2025 11:09:57 PM,0,,,{B86BAF30-9A79-4B76-9D9B-0B4DC14DB219},913d5e31-768a-4a70-8045-4e2a571961fd,,-110.27454,34.00069
434940,33047247,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,1/15/2025 12:39:53 AM,,,,,,,,,OSCC,,,,,,LAC-019524,,WF,FI,34.11654,-117.9763,,,{64DB3656-8209-4AFC-AEFC-725C36728437},,0,,,0,,,,1,019524,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-019524,No Decision,,,,1/15/2025 12:42:48 AM,1/15/2025 12:42:48 AM,0,,,{CA6FA2FE-AB57-4235-9CBF-693BE684C82F},7e133f4b-965d-43cd-a3b6-7591a36ae717,,-117.9763,34.11654
434942,33047250,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,1/15/2025 12:51:51 AM,,,,,,,,,OSCC,,,,,,CHESEBORO,,WF,FI,34.50622,-118.03026,,,{52622697-36CF-4629-B5F2-4BEB6CAAC186},,0,,,0,,,,1,019541,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC09,C&L,CALAC,US-CA,,,,,,2025-CALAC-019541,No Decision,,,,1/15/2025 12:54:48 AM,1/15/2025 1:50:48 AM,0,,,{CB80F06B-5A01-4746-B53D-47DCB5B473A2},21bb63fd-9402-4f51-a4b4-62f9408db42c,,-118.03026,34.50622
434950,33047257,,DEFAULT,,,wildcade,0.1,0.1,CAANCC,,,,,,,,,,Undetermined,,,,,1/15/2025 12:55:51 AM,,,,,,,,,OSCC,,,,,,ENTRANCE,,WF,FI,34.506188,-118.030264,,,{3F850D53-5A42-48EE-9D32-EF5B5D0CA7BC},,0,,,0,,,,1,250187,wildcade,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC09,USFS,CAANF,US-CA,,,,,,2025-CAANF-250187,No Decision,,,,1/15/2025 1:39:27 AM,1/15/2025 1:39:43 AM,0,,,{2FBA7513-A907-4C76-BB88-D76DF8B57D51},fc110e92-8d35-40e3-8b81-83e0cda9809c,,-118.0302,34.500721
434944,33047252,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,1/15/2025 1:09:21 AM,,,,,,,,,OSCC,,,,,,LAC-019560,,WF,FI,33.96501,-118.37126,,,{8B65FEF8-5FE3-4266-9269-92611D2D56D6},,0,,,0,,,,1,019560,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-019560,No Decision,,,,1/15/2025 1:12:48 AM,1/15/2025 1:12:48 AM,0,,,{57F70E78-E272-40C9-8583-1EB936E3FCF2},7b99d1be-c9e4-4b85-8107-8e67e8009dca,,-118.37126,33.96501
434946,33047253,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,1/15/2025 1:15:50 AM,,,,,,,,,OSCC,,,,,,STONE,,WF,FI,34.27336,-118.39354,,,{3314AF57-940B-45DA-AE5E-253D6B8D2AD8},,0,,,0,,,,1,019566,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-019566,No Decision,,,,1/15/2025 1:20:48 AM,1/15/2025 1:24:48 AM,0,,,{E06DE4EF-C7D7-4144-8D83-0338ACB7208D},adc190da-257c-4b34-9647-5f967ee21007,,-118.39354,34.27336
434952,33047258,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,1/15/2025 1:54:02 AM,,,,,,,,,OSCC,,,,,,LAC-019626,,WF,FI,33.87659,-118.0726,,,{666647D7-1E78-42B4-BB07-0CC2B52EF077},,0,,,0,,,,1,019626,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-019626,No Decision,,,,1/15/2025 1:56:48 AM,1/15/2025 1:56:48 AM,0,,,{2C241472-A799-4DC6-8971-A8DE8080D90D},ed12a51a-6523-47a1-853b-2efcf753436d,,-118.0726,33.87659
434959,33047266,,DEFAULT,1/15/2025 2:31:00 AM,,cfcad,0.01,0.01,CARRCC,,0.01,,,,,,,,Undetermined,,,,,1/15/2025 2:18:42 AM,,,,,,,,,OSCC,,,,,,FREDERICK ST / ALESSANDRO BL,,WF,FI,33.917273,-117.261137,,,{8CF60D67-5FC3-4757-A70D-853ED637BC4C},,0,0,0,0,0,0,,1,008780,cfcad,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2025-CARRU-008780,No Decision,,,,1/15/2025 3:24:00 AM,1/15/2025 3:24:22 AM,0,,,{ECC61450-B66C-4F19-911A-83C7EA9F940B},d2f38cb1-f412-47eb-b555-4c2d7a424111,,-117.261137,33.917273
434957,33047264,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,1/15/2025 2:45:29 AM,,,,,,,,,OSCC,,,,,,BOUQUET,,WF,FI,34.4738,-118.45672,,,{E6986494-762D-4B34-B91C-1245EFB73176},,0,,,0,,,,1,019686,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC09,C&L,CALAC,US-CA,,,,,,2025-CALAC-019686,No Decision,,,,1/15/2025 2:48:48 AM,1/15/2025 2:50:48 AM,0,,,{E47BEF2E-B23D-4433-BA97-5E5EE2E2A1CD},c2ff68e3-1601-4839-8ae9-d9e7617e1eb1,,-118.45672,34.4738
435030,33047337,,DEFAULT,,,wildcade,0.5,0.5,CASBCC,,,,,,,,,,Undetermined,,,SEP3,,1/15/2025 3:51:00 AM,,,,,,,,,OSCC,,,,,,VEG/JR/82A,,WF,FI,34.557152,-117.288734,,,{44848A86-2704-42E7-BBEF-A077A3BAA00C},,0,,,0,,,,1,000848,firecode,,,,San Bernardino,CASBCC,06071,,,,Private,Private,,,,,,,SC15,BLM,CACDD,US-CA,,,,,,2025-CACDD-000848,No Decision,,,,1/15/2025 5:39:10 PM,1/15/2025 5:40:32 PM,0,,,{06015775-38C4-47D7-9086-697E3ED1CCFA},d1f83220-5f68-43b7-b45e-0998928008b7,,-117.288734,34.557152
434966,33047273,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,1/15/2025 4:05:09 AM,,,,,,,,,OSCC,,,,,,LAC-019785,,WF,FI,34.01024,-118.1601,,,{82E41E1E-1B00-4B59-98D9-896F63486148},,0,,,0,,,,1,019785,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-019785,No Decision,,,,1/15/2025 4:08:48 AM,1/15/2025 4:08:48 AM,0,,,{E3842911-F8DD-4505-A660-EB955A93CC31},b45eefb5-b8c7-4642-8e04-2e81369ffdf2,,-118.1601,34.01024
434967,33047274,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,1/15/2025 4:44:46 AM,,,,,,,,,OSCC,,,,,,LAC-019822,,WF,FI,33.92989,-118.22565,,,{7A27B410-3E59-4F3F-8AB9-763B01944FF2},,0,,,0,,,,1,019822,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-019822,No Decision,,,,1/15/2025 4:46:48 AM,1/15/2025 4:46:48 AM,0,,,{989BF45E-5EF3-41BA-955A-62DDDA63F3BB},1fdd4743-71ee-4f6b-b4af-c9cc96af6194,,-118.22565,33.92989
434968,33047275,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,1/15/2025 4:53:24 AM,,,,,,,,,OSCC,,,,,,LAC-019832,,WF,FI,34.06843,-118.00038,,,{84930E88-2D6B-42F1-B8E0-7B922C8C717F},,0,,,0,,,,1,019832,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-019832,No Decision,,,,1/15/2025 4:56:48 AM,1/15/2025 4:56:48 AM,0,,,{AD167792-58B5-4AD7-BAFF-C4C0613B58B2},7cec1dc8-49be-4823-b943-096489fb487e,,-118.00038,34.06843
434969,33047276,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,1/15/2025 5:10:43 AM,,,,,,,,,OSCC,,,,,,LAC-019846,,WF,FI,33.93087,-118.1789,,,{29F91D45-62E3-4A18-ADD9-44B477A4DCDF},,0,,,0,,,,1,019846,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-019846,No Decision,,,,1/15/2025 5:12:48 AM,1/15/2025 5:12:48 AM,0,,,{68503E02-93F3-4FD9-A9A4-DCFC097D6C8A},3db8bdc4-a031-415c-8e60-3b58ce478db2,,-118.1789,33.93087
435065,33047372,,DEFAULT,,1/15/2025 9:31:00 PM,iffrs,0.2,0.01,WIWISC,,,,,,,,,,Human,Debris and open burning,,SEP9,,1/15/2025 6:00:00 AM,,1/15/2025 9:58:00 PM,,,,,,,EACC,,,,,,Hill View,,WF,FI,43.31459,-90.42474,0.01,1/15/2025 9:25:00 PM,{D54BA98F-8F8D-4E50-AC42-F384875A0D39},,0,,,0,,,,1,FIRE123023,iffrs,,,,Richland,WIWIC,55103,,,,Private,Private,,,,,,,EA05,DNR,WIWIS,US-WI,,,,,,2025-WIWIS-FIRE123023,No Decision,,,,1/15/2025 9:14:15 PM,1/16/2025 10:30:54 PM,0,,,{DE8DC0BD-1E4F-4AA5-89DA-3E8535F7A9BF},c4e523b2-b728-4672-9c19-7f9be09879a4,,-90.42474,43.31459
434972,33047280,,DEFAULT,1/15/2025 8:38:00 AM,,cfcad,1.5,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,1/15/2025 6:25:56 AM,,,,,,,,,OSCC,,,,,,FILLMORE,,WF,FI,33.636657,-116.128275,,,{90189B8F-F964-45E6-8E4E-4979BC0F9A34},,0,0,0,0,0,0,,1,008885,cfcad,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC12,CAL FIRE,CARRU,US-CA,,,,,,2025-CARRU-008885,No Decision,,,,1/15/2025 6:41:16 AM,1/15/2025 8:39:21 AM,0,,,{2F922F07-B6FF-4AA4-BB5F-9E1CA7E3D57E},a2858438-93c0-4f00-acba-758538120d8b,,-116.128275,33.636657
434973,33047279,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,1/15/2025 6:37:38 AM,,,,,,,,,OSCC,,,,,,LAC-019925,,WF,FI,34.05777,-118.18215,,,{A1BC85AE-3FBB-4016-ACBC-3C158859F683},,0,,,0,,,,1,019925,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-019925,No Decision,,,,1/15/2025 6:40:48 AM,1/15/2025 6:40:48 AM,0,,,{4597FE10-2234-4419-851A-BE2A6A50DCA7},d2ed2a32-7423-45b5-a711-af6cb7977084,,-118.18215,34.05777
434978,33047285,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,1/15/2025 8:14:46 AM,,,,,,,,,OSCC,,,,,,LAC-019986,,WF,FI,34.06773,-118.02911,,,{EE5B3182-2C3C-4E5A-BE03-01E8C0B50C26},,0,,,0,,,,1,019986,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-019986,No Decision,,,,1/15/2025 8:16:48 AM,1/15/2025 8:16:48 AM,0,,,{D2D23B2D-31B3-4587-AC76-A9D1CDB86304},eb205057-f0ca-48ef-a5d8-3b311f6c0525,,-118.02911,34.06773
434980,33047287,,DEFAULT,1/15/2025 9:43:00 AM,,cfcad,0.02,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,1/15/2025 8:58:29 AM,,,,,,,,,OSCC,,,,,,RAMON,,WF,FI,33.816307,-116.400093,,,{F11F555B-0354-4FE4-ACA2-5546E87EE43B},,0,0,0,0,0,0,,1,008932,cfcad,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC12,CAL FIRE,CARRU,US-CA,,,,,,2025-CARRU-008932,No Decision,,,,1/15/2025 9:44:25 AM,1/15/2025 9:44:41 AM,0,,,{6A44FB26-7FA7-472D-82F3-F59DE5C6808A},8feccb66-ee88-4b3e-86a0-689570ebfb1a,,-116.400093,33.816307
434981,33047288,,DEFAULT,1/15/2025 11:10:26 AM,,cfcad,0.01,0.01,CAMMCC,,,,,,,,,,Undetermined,,,,,1/15/2025 10:14:56 AM,,,,,,,,,OSCC,,,,,,I5  S/ CANYON RD OVERPASS,,WF,FI,36.992412,-120.908726,,,{E479AFF2-B188-4CAF-BA8A-71F79384CCFF},,0,,,0,,,,1,001076,cfcad,,,,Merced,CAMMCC,06047,,,,Private,Private,,,,,,,SC06,CAL FIRE,CAMMU,US-CA,,,,,,2025-CAMMU-001076,No Decision,,,,1/15/2025 10:15:34 AM,1/15/2025 11:10:39 AM,0,,,{12180B4A-1FEC-44DA-A849-3EE2A647C21C},06cc5587-d5bd-4271-a2a7-8d2071e17dcc,,-120.933137,37.013158
434982,33047289,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,1/15/2025 11:20:42 AM,,,,,,,,,OSCC,,,,,,LAC-020061,,WF,FI,34.05404,-117.78172,,,{59364ABE-C307-4EA0-9102-54A599A58CC1},,0,,,0,,,,1,020061,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-020061,No Decision,,,,1/15/2025 11:22:48 AM,1/15/2025 11:22:48 AM,0,,,{0C97C907-D461-44CD-8207-F801EAA6431C},b252434f-63d4-41ea-9b72-d9d04dda0af4,,-117.78172,34.05404
434985,33047291,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,1/15/2025 12:03:26 PM,,,,,,,,,OSCC,,,,,,LAC-020076,,WF,FI,33.92179,-118.178,,,{8E8D196A-5E36-4463-AC86-53331CC71BDE},,0,,,0,,,,1,020076,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-020076,No Decision,,,,1/15/2025 12:06:48 PM,1/15/2025 12:06:48 PM,0,,,{30B3148B-BE1A-48FA-AB6C-03A1341C9EF4},557d5cef-5510-4e07-8cd9-8ee274e7f698,,-118.178,33.92179
434987,33047294,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,1/15/2025 12:20:47 PM,,,,,,,,,OSCC,,,,,,LAC-020085,,WF,FI,33.9308,-118.17814,,,{011539DA-0692-45AC-BF3D-4BACB13CE348},,0,,,0,,,,1,020085,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-020085,No Decision,,,,1/15/2025 12:22:48 PM,1/15/2025 12:22:48 PM,0,,,{9E0EE56F-BAE6-479A-B2FC-CA41C1D9FC81},f2676fe3-44af-435f-917c-3c5fcac3d38c,,-118.17814,33.9308
434989,33047296,,DEFAULT,1/15/2025 1:04:18 PM,,cfcad,0.06,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,1/15/2025 12:23:53 PM,,,,,,,,,OSCC,,,,,,JEFFERSON,,WF,FI,33.748741,-116.267515,,,{13B47E23-67B1-431A-B518-0262C0E00B73},,0,0,0,0,0,0,,1,008970,cfcad,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC12,CAL FIRE,CARRU,US-CA,,,,,,2025-CARRU-008970,No Decision,,,,1/15/2025 12:52:02 PM,1/15/2025 1:04:24 PM,0,,,{76ED7236-92E8-413A-96CF-A5F2D6146162},53aeef57-081d-4307-852a-d3f03002295e,,-116.267515,33.748741
434988,33047295,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,1/15/2025 12:31:58 PM,,,,,,,,,OSCC,,,,,,LAC-020093,,WF,FI,34.67468,-118.22789,,,{5A48CF42-66AB-496D-BFEE-D02B757CC723},,0,,,0,,,,1,020093,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC15,C&L,CALAC,US-CA,,,,,,2025-CALAC-020093,No Decision,,,,1/15/2025 12:34:48 PM,1/15/2025 12:34:48 PM,0,,,{017B26B0-FA53-4481-B920-751E5554B319},70d283f0-6b65-43bd-a173-bedbad4d414b,,-118.22789,34.67468
435004,33047311,,DEFAULT,,,cfcad,,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,1/15/2025 2:49:24 PM,,,,,,,,,OSCC,,,,,,CAJALCO EXPRESSWAY  / HARVILL AV,,WF,FI,33.841433,-117.255615,,,{A503C919-700A-467A-B44F-96029CCDF387},,0,0,0,0,0,0,,1,009003,cfcad,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2025-CARRU-009003,No Decision,,,,1/15/2025 3:02:20 PM,1/15/2025 3:02:20 PM,0,,,{39344AD1-09D8-412D-853D-0F9C4B406D41},af92b098-4718-413d-b71d-4dbbdfddad1d,,-117.255615,33.841433
435012,33047319,,DEFAULT,1/15/2025 3:50:44 PM,,cfcad,0.01,0.01,CARRCC,,0.01,,,,,,,,Undetermined,,,,,1/15/2025 3:41:02 PM,,,,,,,,,OSCC,,,,,,HOWARD RD / SCOUTS LN,,WF,FI,33.547629,-116.718506,,,{2536015F-A4CB-4ABC-97A9-04198C4081DD},,0,,,0,,,,1,009028,cfcad,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC11,CAL FIRE,CARRU,US-CA,,,,,,2025-CARRU-009028,No Decision,,,,1/15/2025 3:41:39 PM,1/15/2025 3:50:55 PM,0,,,{43AA6054-7E39-446A-9FB1-ECE1B4DA90A4},ba9ad231-d13f-4a8b-a3b1-f94624dcc31b,,-116.718506,33.547629
435019,33047326,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,1/15/2025 4:17:09 PM,,,,,,,,,OSCC,,,,,,LAC-020244,,WF,FI,34.81347,-118.29024,,,{D3192426-BC99-47D9-A698-D80F32709B27},,0,,,0,,,,1,020244,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC15,C&L,CALAC,US-CA,,,,,,2025-CALAC-020244,No Decision,,,,1/15/2025 4:20:49 PM,1/15/2025 4:20:49 PM,0,,,{0AB6DEFE-5031-4283-A558-371D456D46D8},0564c1db-c7e8-42e0-8184-79a23685ff9e,,-118.29024,34.81347
435048,33047355,,DEFAULT,1/15/2025 6:20:00 PM,1/15/2025 6:30:00 PM,INFORM_Mobile,0.1,,NHNEC,,,,,,,,,,Human,Debris and open burning,Other (remarks required),,S4210,1/15/2025 5:13:00 PM,,1/15/2025 6:50:00 PM,,,,,,,EACC,,,,,,Moose Rocks Fire,,WF,FI,,,,1/15/2025 5:14:00 PM,{02A95F00-9631-4712-B8E2-B9E4EBA99926},1,0,0,,0,,,,1,25000120,INFORM_Mobile,,,,York,NHNEC,23031,,,,Private,Private,,,,,,,EA22,SFS,MEMES,US-ME,,,,,,2025-MEMES-25000120,No Decision,,,,1/15/2025 7:15:43 PM,1/15/2025 7:15:43 PM,0,,,{2604E22E-3E17-4B5F-9E98-67A2EBEE95C1},f68895e7-1b95-4607-ad92-c57d83d48395,,-70.47903228,43.41489731
435034,33047340,,DEFAULT,,,cfcad,,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,1/15/2025 5:35:41 PM,,,,,,,,,OSCC,,,,,,N SPRING ST /W FLINT ST,,WF,FI,33.67542,-117.326175,,,{66FEDBD9-F418-47A9-A87B-31D2E24EE96C},,0,0,0,0,0,0,,1,009091,cfcad,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2025-CARRU-009091,No Decision,,,,1/15/2025 5:50:05 PM,1/15/2025 5:50:05 PM,0,,,{ECA02FC9-4E4D-40F7-87F7-A8B7CA40ABB7},169b1e99-fb18-4d82-ba0f-160a181ce58b,,-117.326175,33.67542
435036,33047343,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,1/15/2025 6:06:09 PM,,,,,,,,,OSCC,,,,,,LAC-020375,,WF,FI,34.02354,-117.74019,,,{38A57415-9922-49AB-8229-02418CDCB910},,0,,,0,,,,1,020375,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-020375,No Decision,,,,1/15/2025 6:08:48 PM,1/15/2025 6:08:48 PM,0,,,{18D17E5B-3522-4D42-8DC9-4951EB41B1D1},845605b4-89d6-48d4-982f-3b11bf360b4b,,-117.74019,34.02354
435039,33047346,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,1/15/2025 6:15:08 PM,,,,,,,,,OSCC,,,,,,LAC-020388,,WF,FI,34.59441,-118.1205,,,{92DB27B2-E108-47FB-A4BA-26F289F3C478},,0,,,0,,,,1,020388,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC15,C&L,CALAC,US-CA,,,,,,2025-CALAC-020388,No Decision,,,,1/15/2025 6:18:48 PM,1/15/2025 6:18:48 PM,0,,,{0521C474-64BE-4172-B3B2-C6D55A754ED1},39cc58a8-d609-48c9-8b4b-20a72cbc350b,,-118.1205,34.59441
435041,33047348,,DEFAULT,1/15/2025 6:54:29 PM,,cfcad,0.25,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,1/15/2025 6:41:52 PM,,,,,,,,,OSCC,,,,,,AVE 68  / LINCOLN ST,,WF,FI,33.554725,-116.07895,,,{149B4334-2466-408F-94C2-3F56FACA6BDD},,0,0,0,0,0,0,,1,009141,cfcad,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC12,CAL FIRE,CARRU,US-CA,,,,,,2025-CARRU-009141,No Decision,,,,1/15/2025 6:45:36 PM,1/15/2025 6:54:36 PM,0,,,{94E5A845-CE8D-4AC2-857D-8B9F9DAF5C97},74e1c575-c687-410d-8a30-68c6fb122e45,,-116.07895,33.554725
435050,33047357,EK2X,DEFAULT,,,wildcade,0.5,0.5,FLFIC,,,,,,,,,,Undetermined,,,,,1/15/2025 6:50:00 PM,,,,,,,P8,0805,SACC,,,,,,185,,WF,FI,30.21219,-84.73089,,,{77F56423-9621-4A65-96C1-8DE50D675FAD},,0,,,0,,,,1,000121,wildcade,,,,Liberty,FLFLSC,12077,,,,Private,Private,,,,,,,SA47,USFS,FLFNF,US-FL,,,,,,2025-FLFNF-000121,No Decision,,,,1/15/2025 7:30:11 PM,1/19/2025 10:25:45 PM,0,,,{7910794B-FB31-47C7-A717-52EA2478E9B7},523f149a-8cbf-4e59-9c6b-770ac070fe62,,-84.734833,30.2167
435049,33047356,,DEFAULT,,,cfcad,,0.01,CASDIC,,,,,,,,,,Undetermined,,,,,1/15/2025 7:19:08 PM,,,,,,,,,OSCC,,,,,,SMART,,WF,FI,32.826841,-116.90075,,,{87902C10-3FCF-4829-964E-A65BC240D489},,0,0,0,0,0,0,,1,001089,cfcad,,,,San Diego,CASDIC,06073,,,,Private,Private,,,,,,,SC08,CAL FIRE,CASDU,US-CA,,,,,,2025-CASDU-001089,No Decision,,,,1/15/2025 7:23:05 PM,1/15/2025 7:23:05 PM,0,,,{46DB4425-8402-483D-BC5C-BF040F4B1E53},8490c37d-478a-4823-8c1f-840838c0abc7,,-116.90075,32.826841
